line,group_id,company,accident_year,exposure
ppauto,41459,Armed Forces Ins Exchange,1990,0
ppauto,41459,Armed Forces Ins Exchange,1991,0
ppauto,41459,Armed Forces Ins Exchange,1992,0
ppauto,41459,Armed Forces Ins Exchange,1993,19
ppauto,41459,Armed Forces Ins Exchange,1994,85
ppauto,41459,Armed Forces Ins Exchange,1995,181
ppauto,41459,Armed Forces Ins Exchange,1996,444
ppauto,41459,Armed Forces Ins Exchange,1997,580
ppauto,41700,Southern Group Ind Inc,1988,0
ppauto,41700,Southern Group Ind Inc,1989,0
ppauto,41700,Southern Group Ind Inc,1990,0
ppauto,41700,Southern Group Ind Inc,1991,21
ppauto,41700,Southern Group Ind Inc,1992,1443
ppauto,41700,Southern Group Ind Inc,1993,2440
ppauto,41700,Southern Group Ind Inc,1994,3092
ppauto,41700,Southern Group Ind Inc,1995,3474
ppauto,41700,Southern Group Ind Inc,1996,5065
ppauto,41700,Southern Group Ind Inc,1997,8537
ppauto,42439,Toa-Re Ins Co Of Amer,1988,1992
ppauto,42439,Toa-Re Ins Co Of Amer,1989,1863
ppauto,42439,Toa-Re Ins Co Of Amer,1990,2885
ppauto,42439,Toa-Re Ins Co Of Amer,1991,8491
ppauto,42439,Toa-Re Ins Co Of Amer,1992,15469
ppauto,42439,Toa-Re Ins Co Of Amer,1993,11660
ppauto,42439,Toa-Re Ins Co Of Amer,1994,5143
ppauto,42439,Toa-Re Ins Co Of Amer,1995,7942
ppauto,42439,Toa-Re Ins Co Of Amer,1996,13558
ppauto,42439,Toa-Re Ins Co Of Amer,1997,11708
ppauto,42552,Nova Cas Co,1988,936
ppauto,42552,Nova Cas Co,1989,1127
ppauto,42552,Nova Cas Co,1990,1252
ppauto,42552,Nova Cas Co,1991,1470
ppauto,42552,Nova Cas Co,1992,1814
ppauto,42552,Nova Cas Co,1993,1999
ppauto,42552,Nova Cas Co,1994,1759
ppauto,42552,Nova Cas Co,1995,1286
ppauto,42552,Nova Cas Co,1996,587
ppauto,42552,Nova Cas Co,1997,0
ppauto,42749,Traders Ins Co,1988,1977
ppauto,42749,Traders Ins Co,1989,3486
ppauto,42749,Traders Ins Co,1990,2821
ppauto,42749,Traders Ins Co,1991,1570
ppauto,42749,Traders Ins Co,1992,1263
ppauto,42749,Traders Ins Co,1993,2535
ppauto,42749,Traders Ins Co,1994,3687
ppauto,42749,Traders Ins Co,1995,3214
ppauto,42749,Traders Ins Co,1996,3219
ppauto,42749,Traders Ins Co,1997,3600
ppauto,42846,Atlantic Cas Ins Co,1988,1063
ppauto,42846,Atlantic Cas Ins Co,1989,1387
ppauto,42846,Atlantic Cas Ins Co,1990,2866
ppauto,42846,Atlantic Cas Ins Co,1991,4832
ppauto,42846,Atlantic Cas Ins Co,1992,5958
ppauto,42846,Atlantic Cas Ins Co,1993,6099
ppauto,42846,Atlantic Cas Ins Co,1994,5293
ppauto,42846,Atlantic Cas Ins Co,1995,5931
ppauto,42846,Atlantic Cas Ins Co,1996,9332
ppauto,42846,Atlantic Cas Ins Co,1997,8464
ppauto,43354,San Antonio Reins Co,1988,378
ppauto,43354,San Antonio Reins Co,1989,535
ppauto,43354,San Antonio Reins Co,1990,1076
ppauto,43354,San Antonio Reins Co,1991,812
ppauto,43354,San Antonio Reins Co,1992,377
ppauto,43354,San Antonio Reins Co,1993,303
ppauto,43354,San Antonio Reins Co,1994,709
ppauto,43354,San Antonio Reins Co,1995,403
ppauto,43354,San Antonio Reins Co,1996,10
ppauto,43354,San Antonio Reins Co,1997,0
ppauto,43494,American Hallmark Ins Co Of TX,1988,3019
ppauto,43494,American Hallmark Ins Co Of TX,1989,3360
ppauto,43494,American Hallmark Ins Co Of TX,1990,3069
ppauto,43494,American Hallmark Ins Co Of TX,1991,4383
ppauto,43494,American Hallmark Ins Co Of TX,1992,5410
ppauto,43494,American Hallmark Ins Co Of TX,1993,6687
ppauto,43494,American Hallmark Ins Co Of TX,1994,6557
ppauto,43494,American Hallmark Ins Co Of TX,1995,8582
ppauto,43494,American Hallmark Ins Co Of TX,1996,10184
ppauto,43494,American Hallmark Ins Co Of TX,1997,9625
prodliab,78,Federated Mut Grp,1988,29513
prodliab,78,Federated Mut Grp,1989,27835
prodliab,78,Federated Mut Grp,1990,28309
prodliab,78,Federated Mut Grp,1991,28091
prodliab,78,Federated Mut Grp,1992,29036
prodliab,78,Federated Mut Grp,1993,23916
prodliab,78,Federated Mut Grp,1994,26223
prodliab,78,Federated Mut Grp,1995,28379
prodliab,78,Federated Mut Grp,1996,29809
prodliab,78,Federated Mut Grp,1997,31953
prodliab,86,Allstate Ins Co Grp,1988,48622
prodliab,86,Allstate Ins Co Grp,1989,46663
prodliab,86,Allstate Ins Co Grp,1990,39473
prodliab,86,Allstate Ins Co Grp,1991,31571
prodliab,86,Allstate Ins Co Grp,1992,22317
prodliab,86,Allstate Ins Co Grp,1993,24398
prodliab,86,Allstate Ins Co Grp,1994,34271
prodliab,86,Allstate Ins Co Grp,1995,26583
prodliab,86,Allstate Ins Co Grp,1996,23440
prodliab,86,Allstate Ins Co Grp,1997,4450
prodliab,248,Atlantic Mut Grp,1988,130
prodliab,248,Atlantic Mut Grp,1989,103
prodliab,248,Atlantic Mut Grp,1990,110
prodliab,248,Atlantic Mut Grp,1991,105
prodliab,248,Atlantic Mut Grp,1992,89
prodliab,248,Atlantic Mut Grp,1993,74
prodliab,248,Atlantic Mut Grp,1994,74
prodliab,248,Atlantic Mut Grp,1995,271
prodliab,248,Atlantic Mut Grp,1996,334
prodliab,248,Atlantic Mut Grp,1997,343
prodliab,337,California Cas Grp,1988,57
prodliab,337,California Cas Grp,1989,88
prodliab,337,California Cas Grp,1990,36
prodliab,337,California Cas Grp,1991,30
prodliab,337,California Cas Grp,1992,15
prodliab,337,California Cas Grp,1993,-3
prodliab,337,California Cas Grp,1994,0
prodliab,337,California Cas Grp,1995,0
prodliab,337,California Cas Grp,1996,0
prodliab,337,California Cas Grp,1997,0
prodliab,353,Celina Mut Grp,1988,1488
prodliab,353,Celina Mut Grp,1989,1184
prodliab,353,Celina Mut Grp,1990,999
prodliab,353,Celina Mut Grp,1991,891
prodliab,353,Celina Mut Grp,1992,875
prodliab,353,Celina Mut Grp,1993,613
prodliab,353,Celina Mut Grp,1994,973
prodliab,353,Celina Mut Grp,1995,1061
prodliab,353,Celina Mut Grp,1996,963
prodliab,353,Celina Mut Grp,1997,766
prodliab,388,Federal Ins Co Grp,1988,102414
prodliab,388,Federal Ins Co Grp,1989,98541
prodliab,388,Federal Ins Co Grp,1990,100215
prodliab,388,Federal Ins Co Grp,1991,103518
prodliab,388,Federal Ins Co Grp,1992,104926
prodliab,388,Federal Ins Co Grp,1993,113504
prodliab,388,Federal Ins Co Grp,1994,123984
prodliab,388,Federal Ins Co Grp,1995,140440
prodliab,388,Federal Ins Co Grp,1996,150180
prodliab,388,Federal Ins Co Grp,1997,149656
prodliab,620,Employers Mut Co Of Des Moines,1988,7386
prodliab,620,Employers Mut Co Of Des Moines,1989,8876
prodliab,620,Employers Mut Co Of Des Moines,1990,10529
prodliab,620,Employers Mut Co Of Des Moines,1991,10573
prodliab,620,Employers Mut Co Of Des Moines,1992,9197
prodliab,620,Employers Mut Co Of Des Moines,1993,9799
prodliab,620,Employers Mut Co Of Des Moines,1994,10464
prodliab,620,Employers Mut Co Of Des Moines,1995,10781
prodliab,620,Employers Mut Co Of Des Moines,1996,10400
prodliab,620,Employers Mut Co Of Des Moines,1997,11055
prodliab,667,Everest Reins Grp,1988,0
prodliab,667,Everest Reins Grp,1989,0
prodliab,667,Everest Reins Grp,1990,0
prodliab,667,Everest Reins Grp,1991,0
prodliab,667,Everest Reins Grp,1992,0
prodliab,667,Everest Reins Grp,1993,0
prodliab,667,Everest Reins Grp,1994,0
prodliab,667,Everest Reins Grp,1995,336
prodliab,667,Everest Reins Grp,1996,424
prodliab,667,Everest Reins Grp,1997,102
prodliab,715,West Bend Mut Ins Grp,1988,2235
prodliab,715,West Bend Mut Ins Grp,1989,2189
prodliab,715,West Bend Mut Ins Grp,1990,2493
prodliab,715,West Bend Mut Ins Grp,1991,2593
prodliab,715,West Bend Mut Ins Grp,1992,2587
prodliab,715,West Bend Mut Ins Grp,1993,2868
prodliab,715,West Bend Mut Ins Grp,1994,3125
prodliab,715,West Bend Mut Ins Grp,1995,3713
prodliab,715,West Bend Mut Ins Grp,1996,3462
prodliab,715,West Bend Mut Ins Grp,1997,3229
prodliab,833,Grange Ins Asn Grp,1988,320
prodliab,833,Grange Ins Asn Grp,1989,1767
prodliab,833,Grange Ins Asn Grp,1990,245
prodliab,833,Grange Ins Asn Grp,1991,236
prodliab,833,Grange Ins Asn Grp,1992,194
prodliab,833,Grange Ins Asn Grp,1993,182
prodliab,833,Grange Ins Asn Grp,1994,163
prodliab,833,Grange Ins Asn Grp,1995,162
prodliab,833,Grange Ins Asn Grp,1996,165
prodliab,833,Grange Ins Asn Grp,1997,190
prodliab,1066,Island Ins Cos Grp,1988,947
prodliab,1066,Island Ins Cos Grp,1989,1022
prodliab,1066,Island Ins Cos Grp,1990,1306
prodliab,1066,Island Ins Cos Grp,1991,1631
prodliab,1066,Island Ins Cos Grp,1992,1486
prodliab,1066,Island Ins Cos Grp,1993,1615
prodliab,1066,Island Ins Cos Grp,1994,1839
prodliab,1066,Island Ins Cos Grp,1995,1786
prodliab,1066,Island Ins Cos Grp,1996,1432
prodliab,1066,Island Ins Cos Grp,1997,1035
prodliab,1236,Shelter Ins Cos Grp,1988,32
prodliab,1236,Shelter Ins Cos Grp,1989,41
prodliab,1236,Shelter Ins Cos Grp,1990,41
prodliab,1236,Shelter Ins Cos Grp,1991,33
prodliab,1236,Shelter Ins Cos Grp,1992,73
prodliab,1236,Shelter Ins Cos Grp,1993,218
prodliab,1236,Shelter Ins Cos Grp,1994,298
prodliab,1236,Shelter Ins Cos Grp,1995,403
prodliab,1236,Shelter Ins Cos Grp,1996,452
prodliab,1236,Shelter Ins Cos Grp,1997,495
prodliab,1252,Penn Miller Grp,1988,886
prodliab,1252,Penn Miller Grp,1989,882
prodliab,1252,Penn Miller Grp,1990,750
prodliab,1252,Penn Miller Grp,1991,721
prodliab,1252,Penn Miller Grp,1992,737
prodliab,1252,Penn Miller Grp,1993,842
prodliab,1252,Penn Miller Grp,1994,913
prodliab,1252,Penn Miller Grp,1995,954
prodliab,1252,Penn Miller Grp,1996,1012
prodliab,1252,Penn Miller Grp,1997,957
prodliab,1279,American Modern Ins Grp Inc,1988,42
prodliab,1279,American Modern Ins Grp Inc,1989,42
prodliab,1279,American Modern Ins Grp Inc,1990,42
prodliab,1279,American Modern Ins Grp Inc,1991,42
prodliab,1279,American Modern Ins Grp Inc,1992,42
prodliab,1279,American Modern Ins Grp Inc,1993,42
prodliab,1279,American Modern Ins Grp Inc,1994,43
prodliab,1279,American Modern Ins Grp Inc,1995,8
prodliab,1279,American Modern Ins Grp Inc,1996,5
prodliab,1279,American Modern Ins Grp Inc,1997,0
prodliab,1538,Farmers Automobile Grp,1988,1707
prodliab,1538,Farmers Automobile Grp,1989,931
prodliab,1538,Farmers Automobile Grp,1990,921
prodliab,1538,Farmers Automobile Grp,1991,880
prodliab,1538,Farmers Automobile Grp,1992,613
prodliab,1538,Farmers Automobile Grp,1993,606
prodliab,1538,Farmers Automobile Grp,1994,627
prodliab,1538,Farmers Automobile Grp,1995,650
prodliab,1538,Farmers Automobile Grp,1996,615
prodliab,1538,Farmers Automobile Grp,1997,574
prodliab,1767,State Farm Mut Grp,1988,11728
prodliab,1767,State Farm Mut Grp,1989,7137
prodliab,1767,State Farm Mut Grp,1990,1515
prodliab,1767,State Farm Mut Grp,1991,711
prodliab,1767,State Farm Mut Grp,1992,651
prodliab,1767,State Farm Mut Grp,1993,693
prodliab,1767,State Farm Mut Grp,1994,717
prodliab,1767,State Farm Mut Grp,1995,782
prodliab,1767,State Farm Mut Grp,1996,766
prodliab,1767,State Farm Mut Grp,1997,744
prodliab,2003,United Services Automobile Asn Grp,1988,0
prodliab,2003,United Services Automobile Asn Grp,1989,0
prodliab,2003,United Services Automobile Asn Grp,1990,0
prodliab,2003,United Services Automobile Asn Grp,1991,0
prodliab,2003,United Services Automobile Asn Grp,1992,0
prodliab,2003,United Services Automobile Asn Grp,1993,0
prodliab,2003,United Services Automobile Asn Grp,1994,384
prodliab,2003,United Services Automobile Asn Grp,1995,2100
prodliab,2003,United Services Automobile Asn Grp,1996,1702
prodliab,2003,United Services Automobile Asn Grp,1997,1536
prodliab,2143,Farmers Alliance Mut & Affiliates,1988,356
prodliab,2143,Farmers Alliance Mut & Affiliates,1989,400
prodliab,2143,Farmers Alliance Mut & Affiliates,1990,453
prodliab,2143,Farmers Alliance Mut & Affiliates,1991,460
prodliab,2143,Farmers Alliance Mut & Affiliates,1992,397
prodliab,2143,Farmers Alliance Mut & Affiliates,1993,409
prodliab,2143,Farmers Alliance Mut & Affiliates,1994,424
prodliab,2143,Farmers Alliance Mut & Affiliates,1995,416
prodliab,2143,Farmers Alliance Mut & Affiliates,1996,387
prodliab,2143,Farmers Alliance Mut & Affiliates,1997,431
prodliab,2348,Vermont Mut Ins Co Grp,1988,10
prodliab,2348,Vermont Mut Ins Co Grp,1989,10
prodliab,2348,Vermont Mut Ins Co Grp,1990,13
prodliab,2348,Vermont Mut Ins Co Grp,1991,4
prodliab,2348,Vermont Mut Ins Co Grp,1992,3
prodliab,2348,Vermont Mut Ins Co Grp,1993,7
prodliab,2348,Vermont Mut Ins Co Grp,1994,6
prodliab,2348,Vermont Mut Ins Co Grp,1995,5
prodliab,2348,Vermont Mut Ins Co Grp,1996,4
prodliab,2348,Vermont Mut Ins Co Grp,1997,4
prodliab,2712,Pennsylvania Natl Ins Grp,1988,4567
prodliab,2712,Pennsylvania Natl Ins Grp,1989,5292
prodliab,2712,Pennsylvania Natl Ins Grp,1990,6689
prodliab,2712,Pennsylvania Natl Ins Grp,1991,5414
prodliab,2712,Pennsylvania Natl Ins Grp,1992,5742
prodliab,2712,Pennsylvania Natl Ins Grp,1993,6803
prodliab,2712,Pennsylvania Natl Ins Grp,1994,8029
prodliab,2712,Pennsylvania Natl Ins Grp,1995,8896
prodliab,2712,Pennsylvania Natl Ins Grp,1996,7719
prodliab,2712,Pennsylvania Natl Ins Grp,1997,7728
prodliab,4790,First Fncl Ins Co,1988,0
prodliab,4790,First Fncl Ins Co,1989,93
prodliab,4790,First Fncl Ins Co,1990,224
prodliab,4790,First Fncl Ins Co,1991,317
prodliab,4790,First Fncl Ins Co,1992,386
prodliab,4790,First Fncl Ins Co,1993,314
prodliab,4790,First Fncl Ins Co,1994,217
prodliab,4790,First Fncl Ins Co,1995,152
prodliab,4790,First Fncl Ins Co,1996,83
prodliab,4790,First Fncl Ins Co,1997,61
prodliab,4839,FL Farm Bureau Grp,1988,0
prodliab,4839,FL Farm Bureau Grp,1989,0
prodliab,4839,FL Farm Bureau Grp,1990,0
prodliab,4839,FL Farm Bureau Grp,1991,17
prodliab,4839,FL Farm Bureau Grp,1992,85
prodliab,4839,FL Farm Bureau Grp,1993,79
prodliab,4839,FL Farm Bureau Grp,1994,27
prodliab,4839,FL Farm Bureau Grp,1995,38
prodliab,4839,FL Farm Bureau Grp,1996,53
prodliab,4839,FL Farm Bureau Grp,1997,62
prodliab,5185,Grinnell Mut Grp,1988,469
prodliab,5185,Grinnell Mut Grp,1989,828
prodliab,5185,Grinnell Mut Grp,1990,1144
prodliab,5185,Grinnell Mut Grp,1991,857
prodliab,5185,Grinnell Mut Grp,1992,1639
prodliab,5185,Grinnell Mut Grp,1993,1692
prodliab,5185,Grinnell Mut Grp,1994,1902
prodliab,5185,Grinnell Mut Grp,1995,2054
prodliab,5185,Grinnell Mut Grp,1996,2364
prodliab,5185,Grinnell Mut Grp,1997,2565
prodliab,6459,Oregon Mut Grp,1988,257
prodliab,6459,Oregon Mut Grp,1989,255
prodliab,6459,Oregon Mut Grp,1990,304
prodliab,6459,Oregon Mut Grp,1991,377
prodliab,6459,Oregon Mut Grp,1992,437
prodliab,6459,Oregon Mut Grp,1993,485
prodliab,6459,Oregon Mut Grp,1994,543
prodliab,6459,Oregon Mut Grp,1995,652
prodliab,6459,Oregon Mut Grp,1996,665
prodliab,6459,Oregon Mut Grp,1997,851
prodliab,6980,North Star Co,1988,118
prodliab,6980,North Star Co,1989,123
prodliab,6980,North Star Co,1990,130
prodliab,6980,North Star Co,1991,130
prodliab,6980,North Star Co,1992,93
prodliab,6980,North Star Co,1993,87
prodliab,6980,North Star Co,1994,144
prodliab,6980,North Star Co,1995,162
prodliab,6980,North Star Co,1996,149
prodliab,6980,North Star Co,1997,125
prodliab,7080,New Jersey Manufacturers Grp,1988,207
prodliab,7080,New Jersey Manufacturers Grp,1989,178
prodliab,7080,New Jersey Manufacturers Grp,1990,84
prodliab,7080,New Jersey Manufacturers Grp,1991,48
prodliab,7080,New Jersey Manufacturers Grp,1992,5
prodliab,7080,New Jersey Manufacturers Grp,1993,0
prodliab,7080,New Jersey Manufacturers Grp,1994,0
prodliab,7080,New Jersey Manufacturers Grp,1995,0
prodliab,7080,New Jersey Manufacturers Grp,1996,0
prodliab,7080,New Jersey Manufacturers Grp,1997,0
prodliab,7498,Scor Reins Co Grp,1988,282
prodliab,7498,Scor Reins Co Grp,1989,134
prodliab,7498,Scor Reins Co Grp,1990,5
prodliab,7498,Scor Reins Co Grp,1991,62
prodliab,7498,Scor Reins Co Grp,1992,584
prodliab,7498,Scor Reins Co Grp,1993,456
prodliab,7498,Scor Reins Co Grp,1994,0
prodliab,7498,Scor Reins Co Grp,1995,16
prodliab,7498,Scor Reins Co Grp,1996,0
prodliab,7498,Scor Reins Co Grp,1997,0
prodliab,7625,Franklin Mut Ins Grp,1988,191
prodliab,7625,Franklin Mut Ins Grp,1989,185
prodliab,7625,Franklin Mut Ins Grp,1990,164
prodliab,7625,Franklin Mut Ins Grp,1991,179
prodliab,7625,Franklin Mut Ins Grp,1992,139
prodliab,7625,Franklin Mut Ins Grp,1993,151
prodliab,7625,Franklin Mut Ins Grp,1994,192
prodliab,7625,Franklin Mut Ins Grp,1995,214
prodliab,7625,Franklin Mut Ins Grp,1996,201
prodliab,7625,Franklin Mut Ins Grp,1997,163
prodliab,7838,RLI Ins Co Grp,1988,849
prodliab,7838,RLI Ins Co Grp,1989,1837
prodliab,7838,RLI Ins Co Grp,1990,7580
prodliab,7838,RLI Ins Co Grp,1991,9518
prodliab,7838,RLI Ins Co Grp,1992,13389
prodliab,7838,RLI Ins Co Grp,1993,13052
prodliab,7838,RLI Ins Co Grp,1994,10938
prodliab,7838,RLI Ins Co Grp,1995,10374
prodliab,7838,RLI Ins Co Grp,1996,7449
prodliab,7838,RLI Ins Co Grp,1997,5490
prodliab,8079,Columbia Ins Grp,1988,0
prodliab,8079,Columbia Ins Grp,1989,0
prodliab,8079,Columbia Ins Grp,1990,0
prodliab,8079,Columbia Ins Grp,1991,21
prodliab,8079,Columbia Ins Grp,1992,61
prodliab,8079,Columbia Ins Grp,1993,91
prodliab,8079,Columbia Ins Grp,1994,135
prodliab,8079,Columbia Ins Grp,1995,153
prodliab,8079,Columbia Ins Grp,1996,182
prodliab,8079,Columbia Ins Grp,1997,202
prodliab,8281,Amguard Norguard & Eastguard Grp,1988,13
prodliab,8281,Amguard Norguard & Eastguard Grp,1989,5
prodliab,8281,Amguard Norguard & Eastguard Grp,1990,2
prodliab,8281,Amguard Norguard & Eastguard Grp,1991,5
prodliab,8281,Amguard Norguard & Eastguard Grp,1992,9
prodliab,8281,Amguard Norguard & Eastguard Grp,1993,3
prodliab,8281,Amguard Norguard & Eastguard Grp,1994,3
prodliab,8281,Amguard Norguard & Eastguard Grp,1995,0
prodliab,8281,Amguard Norguard & Eastguard Grp,1996,0
prodliab,8281,Amguard Norguard & Eastguard Grp,1997,0
prodliab,8559,Millers Mut Ins Assoc,1988,1254
prodliab,8559,Millers Mut Ins Assoc,1989,1248
prodliab,8559,Millers Mut Ins Assoc,1990,956
prodliab,8559,Millers Mut Ins Assoc,1991,913
prodliab,8559,Millers Mut Ins Assoc,1992,831
prodliab,8559,Millers Mut Ins Assoc,1993,755
prodliab,8559,Millers Mut Ins Assoc,1994,914
prodliab,8559,Millers Mut Ins Assoc,1995,856
prodliab,8559,Millers Mut Ins Assoc,1996,1077
prodliab,8559,Millers Mut Ins Assoc,1997,1215
prodliab,9466,Lumber Ins Cos,1988,21
prodliab,9466,Lumber Ins Cos,1989,41
prodliab,9466,Lumber Ins Cos,1990,58
prodliab,9466,Lumber Ins Cos,1991,37
prodliab,9466,Lumber Ins Cos,1992,10
prodliab,9466,Lumber Ins Cos,1993,19
prodliab,9466,Lumber Ins Cos,1994,4
prodliab,9466,Lumber Ins Cos,1995,2
prodliab,9466,Lumber Ins Cos,1996,0
prodliab,9466,Lumber Ins Cos,1997,0
prodliab,9571,American Re Grp,1988,18
prodliab,9571,American Re Grp,1989,379
prodliab,9571,American Re Grp,1990,518
prodliab,9571,American Re Grp,1991,493
prodliab,9571,American Re Grp,1992,1394
prodliab,9571,American Re Grp,1993,1593
prodliab,9571,American Re Grp,1994,417
prodliab,9571,American Re Grp,1995,120
prodliab,9571,American Re Grp,1996,182
prodliab,9571,American Re Grp,1997,760
prodliab,10019,Overseas Partners Us Reins Co,1988,0
prodliab,10019,Overseas Partners Us Reins Co,1989,0
prodliab,10019,Overseas Partners Us Reins Co,1990,0
prodliab,10019,Overseas Partners Us Reins Co,1991,0
prodliab,10019,Overseas Partners Us Reins Co,1992,0
prodliab,10019,Overseas Partners Us Reins Co,1993,0
prodliab,10019,Overseas Partners Us Reins Co,1994,0
prodliab,10019,Overseas Partners Us Reins Co,1995,47
prodliab,10019,Overseas Partners Us Reins Co,1996,188
prodliab,10019,Overseas Partners Us Reins Co,1997,211
prodliab,10048,Hyundai Marine & Fire Ins Co Ltd,1988,0
prodliab,10048,Hyundai Marine & Fire Ins Co Ltd,1989,0
prodliab,10048,Hyundai Marine & Fire Ins Co Ltd,1990,0
prodliab,10048,Hyundai Marine & Fire Ins Co Ltd,1991,0
prodliab,10048,Hyundai Marine & Fire Ins Co Ltd,1992,0
prodliab,10048,Hyundai Marine & Fire Ins Co Ltd,1993,0
prodliab,10048,Hyundai Marine & Fire Ins Co Ltd,1994,3
prodliab,10048,Hyundai Marine & Fire Ins Co Ltd,1995,2
prodliab,10048,Hyundai Marine & Fire Ins Co Ltd,1996,0
prodliab,10048,Hyundai Marine & Fire Ins Co Ltd,1997,0
prodliab,10308,Antilles Ins Co,1988,117
prodliab,10308,Antilles Ins Co,1989,121
prodliab,10308,Antilles Ins Co,1990,118
prodliab,10308,Antilles Ins Co,1991,255
prodliab,10308,Antilles Ins Co,1992,286
prodliab,10308,Antilles Ins Co,1993,206
prodliab,10308,Antilles Ins Co,1994,138
prodliab,10308,Antilles Ins Co,1995,105
prodliab,10308,Antilles Ins Co,1996,91
prodliab,10308,Antilles Ins Co,1997,104
prodliab,10380,Leatherstocking Coop Ins  Co,1988,0
prodliab,10380,Leatherstocking Coop Ins  Co,1989,0
prodliab,10380,Leatherstocking Coop Ins  Co,1990,0
prodliab,10380,Leatherstocking Coop Ins  Co,1991,0
prodliab,10380,Leatherstocking Coop Ins  Co,1992,0
prodliab,10380,Leatherstocking Coop Ins  Co,1993,0
prodliab,10380,Leatherstocking Coop Ins  Co,1994,0
prodliab,10380,Leatherstocking Coop Ins  Co,1995,0
prodliab,10380,Leatherstocking Coop Ins  Co,1996,1
prodliab,10380,Leatherstocking Coop Ins  Co,1997,1
prodliab,11126,Yasuda Fire & Marine Ins Co Of Amer,1988,811
prodliab,11126,Yasuda Fire & Marine Ins Co Of Amer,1989,481
prodliab,11126,Yasuda Fire & Marine Ins Co Of Amer,1990,1403
prodliab,11126,Yasuda Fire & Marine Ins Co Of Amer,1991,269
prodliab,11126,Yasuda Fire & Marine Ins Co Of Amer,1992,1489
prodliab,11126,Yasuda Fire & Marine Ins Co Of Amer,1993,1703
prodliab,11126,Yasuda Fire & Marine Ins Co Of Amer,1994,2028
prodliab,11126,Yasuda Fire & Marine Ins Co Of Amer,1995,1555
prodliab,11126,Yasuda Fire & Marine Ins Co Of Amer,1996,2065
prodliab,11126,Yasuda Fire & Marine Ins Co Of Amer,1997,1495
prodliab,11487,Imperial Cas & Ind Co,1988,13
prodliab,11487,Imperial Cas & Ind Co,1989,-5
prodliab,11487,Imperial Cas & Ind Co,1990,0
prodliab,11487,Imperial Cas & Ind Co,1991,0
prodliab,11487,Imperial Cas & Ind Co,1992,0
prodliab,11487,Imperial Cas & Ind Co,1993,0
prodliab,11487,Imperial Cas & Ind Co,1994,0
prodliab,11487,Imperial Cas & Ind Co,1995,0
prodliab,11487,Imperial Cas & Ind Co,1996,0
prodliab,11487,Imperial Cas & Ind Co,1997,0
prodliab,11568,Constitutional Cas Co,1988,0
prodliab,11568,Constitutional Cas Co,1989,0
prodliab,11568,Constitutional Cas Co,1990,0
prodliab,11568,Constitutional Cas Co,1991,0
prodliab,11568,Constitutional Cas Co,1992,29
prodliab,11568,Constitutional Cas Co,1993,59
prodliab,11568,Constitutional Cas Co,1994,56
prodliab,11568,Constitutional Cas Co,1995,58
prodliab,11568,Constitutional Cas Co,1996,56
prodliab,11568,Constitutional Cas Co,1997,51
prodliab,12260,Campmed Cas & Ind Co Inc MD,1988,0
prodliab,12260,Campmed Cas & Ind Co Inc MD,1989,0
prodliab,12260,Campmed Cas & Ind Co Inc MD,1990,0
prodliab,12260,Campmed Cas & Ind Co Inc MD,1991,0
prodliab,12260,Campmed Cas & Ind Co Inc MD,1992,0
prodliab,12260,Campmed Cas & Ind Co Inc MD,1993,702
prodliab,12260,Campmed Cas & Ind Co Inc MD,1994,1081
prodliab,12260,Campmed Cas & Ind Co Inc MD,1995,1194
prodliab,12260,Campmed Cas & Ind Co Inc MD,1996,1245
prodliab,12260,Campmed Cas & Ind Co Inc MD,1997,1344
prodliab,13439,Partners Mut Ins Co,1988,3
prodliab,13439,Partners Mut Ins Co,1989,0
prodliab,13439,Partners Mut Ins Co,1990,0
prodliab,13439,Partners Mut Ins Co,1991,0
prodliab,13439,Partners Mut Ins Co,1992,0
prodliab,13439,Partners Mut Ins Co,1993,0
prodliab,13439,Partners Mut Ins Co,1994,0
prodliab,13439,Partners Mut Ins Co,1995,0
prodliab,13439,Partners Mut Ins Co,1996,0
prodliab,13439,Partners Mut Ins Co,1997,0
prodliab,13528,Brotherhood Mut Ins Co,1988,23
prodliab,13528,Brotherhood Mut Ins Co,1989,25
prodliab,13528,Brotherhood Mut Ins Co,1990,26
prodliab,13528,Brotherhood Mut Ins Co,1991,25
prodliab,13528,Brotherhood Mut Ins Co,1992,23
prodliab,13528,Brotherhood Mut Ins Co,1993,25
prodliab,13528,Brotherhood Mut Ins Co,1994,29
prodliab,13528,Brotherhood Mut Ins Co,1995,29
prodliab,13528,Brotherhood Mut Ins Co,1996,25
prodliab,13528,Brotherhood Mut Ins Co,1997,14
prodliab,13587,Chicago Mut Ins Co,1988,32
prodliab,13587,Chicago Mut Ins Co,1989,62
prodliab,13587,Chicago Mut Ins Co,1990,54
prodliab,13587,Chicago Mut Ins Co,1991,25
prodliab,13587,Chicago Mut Ins Co,1992,18
prodliab,13587,Chicago Mut Ins Co,1993,45
prodliab,13587,Chicago Mut Ins Co,1994,15
prodliab,13587,Chicago Mut Ins Co,1995,0
prodliab,13587,Chicago Mut Ins Co,1996,0
prodliab,13587,Chicago Mut Ins Co,1997,0
prodliab,14044,Goodville Mut Cas Co,1988,83
prodliab,14044,Goodville Mut Cas Co,1989,70
prodliab,14044,Goodville Mut Cas Co,1990,59
prodliab,14044,Goodville Mut Cas Co,1991,53
